gene_symbol	chromosome_name
MIR4679-1	10
MIR4679-2	10
MIR4680	10
MIR4681	10
MIR4682	10
MIR4683	10
MIR4684	1
MIR4685	10
MIR4687	11
MIR4688	11
MIR4689	1
MIR4690	11
MIR4691	11
MIR4692	11
MIR4693	11
MIR4694	11
MIR4695	1
MIR4696	11
MIR4697	11
MIR4697HG	11
MIR4698	12
MIR4699	12
MIR4700	12
MIR4701	12
MIR4703	13
MIR4704	13
MIR4705	13
MIR4706	14
MIR4707	14
MIR4708	14
MIR4709	14
MIR4710	14
MIR4711	1
MIR4713	15
MIR4714	15
MIR4715	15
MIR4716	15
MIR4717	16
MIR4718	16
MIR4719	16
MIR4720	16
MIR4721	16
MIR4722	16
MIR4723	17
MIR4724	17
MIR4725	17
MIR4726	17
MIR4727	17
MIR4728	17
MIR4729	17
MIR4730	17
MIR4731	17
MIR4732	17
MIR4733	17
MIR4734	17
MIR4735	1
MIR4736	17
MIR4737	17
MIR4738	17
MIR4739	17
MIR4740	17
MIR4741	18
MIR4742	1
MIR4745	19
MIR4746	19
MIR4747	19
MIR4748	19
MIR4749	19
MIR4750	19
MIR4751	19
MIR4752	19
MIR4753	1
MIR4755	20
MIR4756	20
MIR4757	2
MIR4758	20
MIR4759	21
MIR4760	21
MIR4761	22
MIR4763	22
MIR4764	22
MIR4765	2
MIR4766	22
MIR4767	0
MIR4768	0
MIR4769	0
MIR4770	0
MIR4771-1	2
MIR4771-2	2
MIR4772	2
MIR4773-1	2
MIR4773-2	2
MIR4774	2
MIR4775	2
MIR4776-1	2
MIR4776-2	2
MIR4777	2
MIR4778	2
MIR4779	2
MIR4780	2
MIR4781	1
MIR4783	2
MIR4784	2
MIR4785	2
MIR4786	2
MIR4787	3
MIR4788	3
MIR4789	3
MIR4790	3
MIR4791	3
MIR4792	3
MIR4793	3
MIR4794	1
MIR4795	3
MIR4797	3
MIR4798	4
MIR4799	4
MIR4800	4
MIR4801	4
MIR4802	4
MIR4803	5
MIR4804	5
MIR483	11
MIR484	16
MIR485	14
MIR487A	14
MIR487B	14
MIR488	1
MIR489	7
MIR490	7
MIR491	9
MIR492	12
MIR494	14
MIR495	14
MIR496	14
MIR497	17
MIR497HG	17
MIR498	19
MIR4999	19
MIR499A	20
MIR5000	2
MIR5001	2
MIR5002	3
MIR5003	5
MIR5004	6
MIR5006	13
MIR5007	13
MIR5008	1
MIR5009	15
MIR500B	0
MIR501	0
MIR5010	17
MIR5011	18
MIR502	0
MIR503	0
MIR504	0
MIR5047	17
MIR505	0
MIR506	0
MIR507	0
MIR508	0
MIR5088	19
MIR5089	17
MIR5091	4
MIR509-1	0
MIR5092	3
MIR509-2	0
MIR5093	16
MIR509-3	0
MIR5094	15
MIR5095	1
MIR5096	4
MIR510	0
MIR5100	10
MIR511	10
MIR512-1	19
MIR512-2	19
MIR513A1	0
MIR513A2	0
MIR513B	0
MIR513C	0
MIR514A1	0
MIR514A2	0
MIR514A3	0
MIR514B	0
MIR515-1	19
MIR515-2	19
MIR516A1	19
MIR516A2	19
MIR516B1	19
MIR516B2	19
MIR517A	19
MIR517B	19
MIR5186	3
MIR5188	12
MIR5189	16
MIR518A1	19
MIR518A2	19
MIR518B	19
MIR518C	19
MIR518E	19
MIR518F	19
MIR5190	18
MIR5191	1
MIR5192	2
MIR5193	3
MIR5194	8
MIR5195	14
MIR5196	19
MIR5197	5
MIR519A1	19
MIR519B	19
MIR519C	19
MIR519D	19
MIR519E	19
MIR520A	19
MIR520B	19
MIR520C	19
MIR520D	19
MIR520E	19
MIR520F	19
MIR520G	19
MIR520H	19
MIR521-1	19
MIR521-2	19
MIR522	19
MIR524	19
MIR525	19
MIR526A1	19
MIR526A2	19
MIR526B	19
MIR527	19
MIR532	0
MIR539	14
MIR541	14
MIR542	0
MIR543	14
MIR544A	14
MIR544B	3
MIR545	0
MIR548A1	6
MIR548A2	6
MIR548A3	8
MIR548AA1	8
MIR548AA2	17
MIR548AB	3
MIR548AC	1
MIR548AD	2
MIR548AE1	2
MIR548AE2	5
MIR548AG1	4
MIR548AG2	20
MIR548AI	6
MIR548AJ1	6
MIR548AJ2	0
MIR548AK	10
MIR548AL	11
MIR548AM	0
MIR548AN	0
MIR548AO	8
MIR548AP	15
MIR548AQ	3
MIR548AR	13
MIR548AS	13
MIR548AT	17
MIR548AV	18
MIR548AW	9
MIR548AX	0
MIR548AY	3
MIR548AZ	8
MIR548B	6
MIR548BB	3
MIR548C	12
MIR548D1	8
MIR548D2	17
MIR548E	10
MIR548F1	10
MIR548F2	2
MIR548F3	5
MIR548F4	7
MIR548F5	0
MIR548G	4
MIR548H1	14
MIR548H2	16
MIR548H3	17
MIR548H4	8
MIR548H5	6
MIR548I1	3
MIR548I2	4
MIR548I3	8
MIR548I4	0
MIR548J	22
MIR548K	11
MIR548L	11
MIR548M	0
MIR548N	7
MIR548O	7
MIR548P	5
MIR548Q	10
MIR548S	2
MIR548T	4
MIR548V	8
MIR548W	16
MIR548X	21
MIR548X2	13
MIR548XHG	21
MIR548Y	14
MIR549A	15
MIR550A1	7
MIR550A3	7
MIR551A	1
MIR551B	3
MIR552	1
MIR553	1
MIR554	1
MIR555	1
MIR556	1
MIR557	1
MIR5571	22
MIR5572	15
MIR5579	11
MIR558	2
MIR5580	14
MIR5582	11
MIR5583-1	18
MIR5583-2	18
MIR5584	1
MIR5585	1
MIR5586	14
MIR5587	16
MIR5589	19
MIR559	2
MIR5590	2
MIR5591	4
MIR561	2
MIR562	2
MIR563	3
MIR564	3
MIR566	3
MIR567	3
MIR568	3
MIR5681A	8
MIR5682	3
MIR5684	19
MIR5685	6
MIR5687	5
MIR5688	3
MIR5689	6
MIR5689HG	6
MIR569	3
MIR5690	6
MIR5691	11
MIR5692A1	7
MIR5692A2	8
MIR5692B	21
MIR5692C1	5
MIR5692C2	7
MIR5693	13
MIR5694	14
MIR5695	19
MIR5696	2
MIR5697	1
MIR5698	1
MIR5699	10
MIR570	3
MIR5700	12
MIR5701-1	15
MIR5701-2	15
MIR5701-3	15
MIR5702	2
MIR5703	2
MIR5704	3
MIR5705	4
MIR5706	5
MIR5707	7
MIR5708	8
MIR571	4
MIR572	4
MIR573	4
MIR5739	22
MIR574	4
MIR575	4
MIR576	4
MIR577	4
MIR578	4
MIR579	5
MIR580	5
MIR581	5
MIR582	5
MIR583	5
MIR584	5
MIR585	5
MIR586	6
MIR587	6
MIR588	6
MIR589	7
MIR590	7
MIR591	7
MIR592	7
MIR593	7
MIR595	7
MIR596	8
MIR597	8
MIR598	8
MIR599	8
MIR600	9
MIR600HG	9
MIR601	9
MIR604	10
MIR605	10
MIR606	10
MIR6068	1
MIR6069	22
MIR607	10
MIR6070	21
MIR6071	2
MIR6072	10
MIR6073	11
MIR6074	12
MIR6075	5
MIR6076	14
MIR6077	1
MIR6078	10
MIR608	10
MIR6080	17
MIR6082	4
MIR6083	3
MIR6084	1
MIR6085	15
MIR6087	0
MIR6088	19
MIR6089	0
MIR609	10
MIR6090	11
MIR610	11
MIR611	11
MIR612	11
MIR6124	11
MIR6126	16
MIR6128	11
MIR6129	17
MIR613	12
MIR6130	21
MIR6131	5
MIR6132	7
MIR6133	7
MIR614	12
MIR615	12
MIR616	12
MIR6165	17
MIR617	12
MIR618	12
MIR619	12
MIR620	12
MIR621	13
MIR622	13
MIR623	13
MIR624	14
MIR625	14
MIR626	15
MIR627	15
MIR628	15
MIR629	15
MIR630	15
MIR631	15
MIR632	17
MIR633	17
MIR634	17
MIR636	17
MIR637	19
MIR638	19
MIR639	19
MIR640	19
MIR641	19
MIR642A	19
MIR643	19
MIR644A	20
MIR645	20
MIR646	20
MIR646HG	20
MIR647	20
MIR648	22
MIR649	22
MIR6499	5
MIR650	22
MIR6500	1
MIR6501	21
MIR6502	12
MIR6503	11
MIR6504	16
MIR6505	12
MIR6506	16
MIR6508	21
MIR6509	7
MIR651	0
MIR6510	17
MIR6511A1	16
MIR6511A2	16
MIR6511A3	16
MIR6511A4	16
MIR6511B1	16
MIR6511B2	16
MIR6512	2
MIR6513	2
MIR6514	11
MIR6515	19
MIR6516	17
MIR652	0
MIR653	7
MIR654	14
MIR655	14
MIR656	14
MIR657	17
MIR658	22
MIR659	22
MIR660	0
MIR661	8
MIR662	16
MIR663A	20
MIR663AHG	20
MIR663B	2
MIR664A	1
MIR664B	0
MIR670	11
MIR671	7
MIR6715A	10
MIR6715B	10
MIR6716	11
MIR6717	14
MIR6718	18
MIR6719	19
MIR6720	6
MIR6721	6
MIR6722	9
MIR6723	1
MIR6724-1	21
MIR6724-2	21
MIR6724-3	21
MIR6724-4	21
MIR6726	1
MIR6727	1
MIR6728	1
MIR6729	1
MIR6730	1
MIR6731	1
MIR6732	1
MIR6734	1
MIR6735	1
MIR6736	1
MIR6737	1
MIR6738	1
MIR6739	1
MIR6740	1
MIR6741	1
MIR6742	1
MIR6743	11
MIR6744	11
MIR6745	11
MIR6746	11
MIR6747	11
MIR6748	11
MIR6749	11
MIR675	11
MIR6750	11
MIR6751	11
MIR6752	11
MIR6753	11
MIR6754	11
MIR6755	11
MIR6756	11
MIR6757	12
MIR6760	12
MIR6761	12
MIR6762	12
MIR6763	12
MIR6765	14
MIR6768	16
MIR6769A	16
MIR6769B	1
MIR6770-1	16
MIR6770-2	16
MIR6770-3	16
MIR6771	16
MIR6772	16
MIR6773	16
MIR6774	16
MIR6776	17
MIR6777	17
MIR6778	17
MIR6779	17
MIR6780A	17
MIR6780B	6
MIR6781	17
MIR6782	17
MIR6783	17
MIR6784	17
MIR6785	17
MIR6786	17
MIR6787	17
MIR6788	18
MIR6789	19
MIR6790	19
MIR6791	19
MIR6792	19
MIR6793	19
MIR6794	19
MIR6795	19
MIR6796	19
MIR6797	19
MIR6798	19
MIR6800	19
MIR6801	19
MIR6802	19
MIR6803	19
MIR6804	19
MIR6805	19
MIR6806	19
MIR6807	19
MIR6808	1
MIR6809	2
MIR6810	2
MIR6811	2
MIR6812	20
MIR6813	20
MIR6814	21
MIR6815	21
MIR6816	22
MIR6817	22
MIR6818	22
MIR6819	22
MIR6820	22
MIR6821	22
MIR6822	3
MIR6823	3
MIR6824	3
MIR6825	3
MIR6826	3
MIR6827	3
MIR6829	3
MIR6831	5
MIR6832	6
MIR6833	6
MIR6834	6
MIR6835	6
MIR6836	7
MIR6837	7
MIR6838	7
MIR6839	7
MIR6840	7
MIR6842	8
MIR6843	8
MIR6845	8
MIR6846	8
MIR6847	8
MIR6848	8
MIR6849	8
MIR6850	8
MIR6851	9
MIR6852	9
MIR6853	9
MIR6854	9
MIR6855	9
MIR6856	9
MIR6857	0
MIR6858	0
MIR6859-1	1
MIR6859-2	1
MIR6859-3	15
MIR6859-4	16
MIR6861	12
MIR6862-1	16
MIR6862-2	16
MIR6864	17
MIR6865	17
MIR6867	17
MIR6868	17
MIR6869	20
MIR6870	20
MIR6871	20
MIR6872	3
MIR6873	6
MIR6875	7
MIR6876	8
MIR6877	9
MIR6880	12
MIR6881	15
MIR6882	15
MIR6883	17
MIR6884	17
MIR6885	19
MIR6886	19
MIR6887	19
MIR6888	2
MIR6889	22
MIR6890	3
MIR6891	6
MIR6892	7
MIR6894	0
MIR6895	0
MIR708	11
MIR7-1	9
MIR7106	12
MIR7107	12
MIR7108	19
MIR7109	22
MIR711	3
MIR7110	3
MIR7111	6
MIR7112	8
MIR7113	11
MIR7114	9
MIR7150	9
MIR7151	10
MIR7152	10
MIR7154	11
MIR7155	11
MIR7156	1
MIR7158	2
MIR7159	6
MIR7161	6
MIR7162	10
MIR718	0
MIR7-2	15
MIR7-3	19
MIR7-3HG	19
MIR744	17
MIR758	14
MIR759	13
MIR760	1
MIR761	1
MIR762	16
MIR764	0
MIR7641-1	8
MIR765	1
MIR766	0
MIR767	0
MIR769	19
MIR770	14
MIR7702	9
MIR7703	14
MIR7704	2
MIR7705	8
MIR7706	15
MIR7843	14
MIR7844	12
MIR7845	2
MIR7846	1
MIR7847	11
MIR7848	8
MIR7849	4
MIR7850	19
MIR7851	12
MIR7852	1
MIR7853	6
MIR7854	16
MIR7855	14
MIR7856	1
MIR7973-1	15
MIR7973-2	15
MIR7974	19
MIR7975	19
MIR7976	3
MIR802	21
MIR8052	11
MIR8053	4
MIR8054	11
MIR8055	8
MIR8056	5
MIR8057	18
MIR8058	16
MIR8059	17
MIR8060	3
MIR8061	19
MIR8063	15
MIR8064	3
MIR8065	16
MIR8066	4
MIR8067	15
MIR8068	11
MIR8069-1	21
MIR8069-2	21
MIR8070	11
MIR8071-1	14
MIR8071-2	14
MIR8072	12
MIR8073	13
MIR8074	19
MIR8075	13
MIR8076	3
MIR8077	19
MIR8078	18
MIR8079	13
MIR8080	2
MIR8081	9
MIR8082	4
MIR8083	1
MIR8084	8
MIR8085	19
MIR8086	10
MIR8087	11
MIR8088	0
MIR8089	5
MIR8485	2
MIR873	9
MIR874	5
MIR875	8
MIR876	9
MIR877	6
MIR885	3
MIR887	5
MIR888	0
MIR890	0
MIR891A	0
MIR891B	0
MIR892A	0
MIR892B	0
MIR892C	0
MIR9-1	1
MIR9-2	5
MIR920	12
MIR921	1
MIR922	3
MIR92A1	13
MIR92A2	0
MIR92B	1
MIR93	7
MIR9-3	15
MIR933	2
MIR934	0
MIR935	19
MIR936	10
MIR937	8
MIR938	10
MIR939	8
MIR940	16
MIR941-1	20
MIR941-2	20
MIR941-3	20
MIR941-4	20
MIR941-5	20
MIR942	1
MIR943	4
MIR944	3
MIR96	7
MIR98	0
MIR99A	21
MIR99AHG	21
MIR99B	19
MIRLET7A1	9
MIRLET7A2	11
MIRLET7A3	22
MIRLET7B	22
MIRLET7C	21
MIRLET7D	9
MIRLET7E	19
MIRLET7F1	9
MIRLET7F2	0
MIRLET7G	3
MIRLET7I	12
MIS12	17
MIS18A	21
MIS18A-AS1	21
MITD1	2
MKKS	20
MKNK1	1
MKRN3	15
MKRN3-AS1	15
MKS1	17
MKX	10
MKX-AS1	10
MLANA	9
MLC1	22
MLIP	6
MLIP-AS1	6
MLK7-AS1	2
MLKL	16
MLLT1	19
MLLT10P1	20
MLLT11	1
MLLT6	17
MLPH	2
MLX	17
MLXIP	12
MLXIPL	7
MMAA	4
MMD	17
MME	3
MMP1	11
MMP10	11
MMP13	11
MMP2	16
MMP23A	1
MMP25	16
MMP26	11
MMP3	11
MMP7	11
MMS22L	6
MNT	17
MOAP1	14
MOB1AP2	0
MORC1	3
MORC1-AS1	3
MORC2	22
MORF4	4
MORF4L1P7	1
MORN4	10
MPC1	6
MPEG1	11
MPG	16
MPHOSPH10	2
MPLKIP	7
MPP3	17
MPP4	2
MPPE1P1	14
MPRIPP1	3
MPST	22
MPV17L2	19
MRAS	3
MRGPRD	11
MRGPRF	11
MRGPRF-AS1	11
MRLN	10
MRM1	17
MRO	18
MROH2A	2
MROH2B	5
MROH4P	8
MROH7-TTC4	1
MROH8	20
MROH9	1
MRPL16	11
MRPL20	1
MRPL30	2
MRPL32P1	0
MRPL33	2
MRPL34	19
MRPL35P2	10
MRPL38	17
MRPL40	22
MRPL41	9
MRPL42P6	3
MRPL43	10
MRPL47	3
MRPL49P1	5
MRPL50P1	2
MRPL50P4	10
MRPL51P2	21
MRPL57P1	1
MRPS10	6
MRPS16	10
MRPS16P3	22
MRPS17	7
MRPS18A	6
MRPS18B	6
MRPS21P1	1
MRPS23	17
MRPS28	8
MRPS31P2	13
MRPS31P4	13
MRPS33P3	4
MRPS35P2	5
MRPS36P3	8
MRPS36P5	12
MRPS9	2
MRS2	6
MRTO4	1
MRVI1	11
MS4A12	11
MS4A15	11
MS4A5	11
MSANTD1	4
MSANTD2	11
MSANTD4	11
MSH3	5
MSL3	0
MSN	0
MSNP1	5
MSRB1P1	19
MST1	3
MST1L	1
MSTN	2
MSX1	4
MT1JP	16
MT1M	16
MT1P1	9
MT4	16
MTA2	11
MTA3	2
MT-ATP6	MT
MTATP6P1	1
MTATP6P18	7
MTATP6P23	10
MTATP6P26	2
MTATP6P4	2
MTATP6P7	2
MTATP6P9	4
MT-ATP8	MT
MTATP8P1	1
MTCH2	11
MT-CO1	MT
MTCO1P11	9
MTCO1P24	5
MTCO1P28	16
MTCO1P53	0
MTCO1P55	7
MTCO1P8	7
MTCO1P9	4
MT-CO2	MT
MTCO2P1	20
MTCO2P11	9
MTCO2P12	1
MTCO2P23	10
MTCO2P24	5
MTCO2P3	13
MTCO2P33	6
MTCO2P7	2
MTCO2P9	4
MT-CO3	MT
MTCO3P10	7
MTCO3P11	9
MTCO3P12	1
MTCO3P13	17
MTCO3P18	2
MTCO3P21	1
MTCO3P27	4
MTCO3P38	3
MTCO3P39	4
MTCO3P4	7
MTCO3P42	4
MTCO3P46	1
MTCO3P7	2
MTCO3P9	4
MT-CYB	MT
MTCYBP1	23
MTCYBP14	1
MTCYBP15	1
MTCYBP16	4
MTCYBP20	8
MTCYBP21	21
MTCYBP24	7
MTCYBP27	14
MTCYBP4	6
MTCYBP7	2
MTCYBP9	2
MTERF1	7
MTHFD1L	6
MTHFD2P7	3
MTL5	11
MTM1	0
MTMR11	1
MTMR3	22
MT-ND1	MT
MTND1P1	23
MTND1P10	22
MTND1P11	9
MTND1P17	22
MTND1P19	4
MTND1P22	4
MTND1P23	1
MTND1P26	2
MTND1P3	7
MTND1P7	8
MT-ND2	MT
MTND2P15	10
MTND2P18	2
MTND2P23	2
MTND2P28	1
MTND2P3	23
MTND2P31	4
MTND2P33	4
MTND2P38	8
MTND2P5	7
MT-ND3	MT
MTND3P22	4
MTND3P3	4
MTND3P7	3
MTND3P8	1
MT-ND4	MT
MT-ND4L	MT
MTND4LP1	0
MTND4LP10	3
MTND4LP11	10
MTND4LP2	7
MTND4LP21	1
MTND4LP22	4
MTND4LP31	4
MTND4LP5	5
MTND4P10	1
MTND4P14	9
MTND4P17	3
MTND4P19	10
MTND4P2	7
MTND4P20	10
MTND4P24	0
MTND4P25	2
MTND4P27	2
MTND4P31	0
MTND4P35	5
MTND4P5	7
MTND4P9	4
MT-ND5	MT
MTND5P1	21
MTND5P10	5
MTND5P13	4
MTND5P14	9
MTND5P18	1
MTND5P19	1
MTND5P21	11
MTND5P27	2
MTND5P29	2
MTND5P30	2
MTND5P7	7
MTND5P8	7
MT-ND6	MT
MTND6P1	23
MTND6P12	0
MTND6P14	1
MTND6P15	1
MTND6P16	4
MTND6P20	8
MTND6P21	21
MTND6P5	9
MTND6P7	2
MTND6P8	2
MTND6P9	2
MTOR	1
MT-RNR1	MT
MT-RNR2	MT
MTRNR2L11	1
MTRNR2L5	10
MT-TA	MT
MT-TC	MT
MT-TD	MT
MT-TE	MT
MT-TF	MT
MT-TG	MT
MT-TH	MT
MT-TI	MT
MT-TK	MT
MT-TL1	MT
MT-TL2	MT
MT-TM	MT
MT-TN	MT
MTTP	4
MT-TP	MT
MT-TQ	MT
MT-TR	MT
MT-TS1	MT
MT-TS2	MT
MT-TT	MT
MT-TV	MT
MT-TW	MT
MT-TY	MT
MTX1	1
MTX3	5
MUC13	3
MUC17	7
MUC21	6
MUC3A	7
MUCL1	12
MUSK	9
MVB12B	9
MVD	16
MVP	16
MX1	21
MX2	21
MYADM	19
MYADML	2
MYB-AS1	6
MYBPC1	12
MYBPC2	19
MYC	8
MYCBP	1
MYCN	2
MYCNOS	2
MYCNUT	2
MYDGF	19
MYEOV2	2
MYF5	12
MYF6	12
MYL1	2
MYL12A	18
MYL12B	18
MYL6P4	7
MYL7	7
MYL8P	6
MYLK2	20
MYLK4	6
MYO10	5
MYO1B	2
MYO1C	17
MYO1E	15
MYO5A	15
MYO6	6
MYO7A	11
MYO9B	19
MYOC	1
MYOM1	18
MYPN	10
MYT1	20
MYZAP	15
MZT2A	2
MZT2B	2
N4BP2L2-IT2	13
NAA16	13
NAA30	14
NAAA	4
NAALADL1	11
NAALADL2	3
NAALADL2-AS1	3
NAALADL2-AS2	3
NAALADL2-AS3	3
NAB1	2
NABP1	2
NACAP3	12
NADSYN1	11
NAGA	22
NALCN	13
NALCN-AS1	13
NAMPTP3	16
NANOGP9	0
NANOS2	19
NAP1L1P2	23
NAP1L4	11
NAPA	19
NAPA-AS1	19
NAPEPLD	7
NAPSA	19
NARFL	16
NARS2	11
NAT16	7
NAT6	3
NAT8	2
NAT8B	2
NAV2-AS1	11
NAV2-AS2	11
NAV2-IT1	11
NBAS	2
NBEAL1	2
NBEAL2	3
NBEAP1	15
NBL1	1
NBPF10	1
NBPF13P	1
NBPF15	1
NBPF19	1
NBPF25P	1
NBPF26	1
NBPF3	1
NBPF4	1
NBPF5P	1
NBPF6	1
NBPF9	1
NCAPD3	11
NCAPH	2
NCAPH2	22
NCBP3	17
NCCRP1	19
NCEH1	3
NCK1	3
NCKAP5	2
NCKIPSD	3
NCLN	19
NCLP2	0
NCMAP	1
NCOR1P2	17
NDC1	1
NDE1	16
NDEL1	17
NDFIP1	5
NDP	0
NDP-AS1	0
NDRG1	8
NDUFA10	2
NDUFA11	19
NDUFA12P1	13
NDUFA2	5
NDUFA4L2	12
NDUFA5	7
NDUFA5P7	0
NDUFA5P9	6
NDUFAF4	6
NDUFAF4P3	3
NDUFAF6	8
NDUFB10	16
NDUFB10P1	15
NDUFB11	0
NDUFB4P1	3
NDUFB4P10	20
NDUFB4P2	5
NDUFB4P3	17
NDUFB4P8	1
NDUFB5P2	0
NDUFB8	10
NDUFB9P2	7
NDUFS4	5
NDUFS5	1
NDUFS5P3	1
NDUFS5P4	4
NDUFS5P5	4
NDUFS5P6	8
NDUFV2	18
NDUFV2-AS1	18
NDUFV3	21
NEDD4	15
NEDD4L	18
NEFL	8
NEFMP1	10
NEIL3	4
NEK7	1
NEK8	17
NELL1	11
NELL2	12
NEMP1	12
NEMP2	2
NENFP3	5
NEO1	15
NEPNP	6
NEU1	6
NEU4	2
NEURL1B	5
NEUROD2	17
NF1P1	15
NF1P12	12
NF1P3	21
NF1P5	18
NF1P7	14
NFATC2	20
NFIA-AS1	1
NFIA-AS2	1
NFIB	9
NFIC	19
NFIX	19
NFU1P1	3
NFX1	9
NFYA	6
NGF	1
NGFR	17
NGLY1	3
NGRN	15
NHLRC1	6
NHLRC3	13
NHS	0
NHS-AS1	0
NIPA2	15
NIPA2P1	7
NIPAL1	4
NIPAL2	8
NIPAL3	1
NIPAL4	5
NIPBL	5
NISCH	3
NIT2	3
NKAIN4	20
NKAP	0
NKAPP1	0
NKIRAS1	3
NKPD1	19
NKRF	0
NKX1-1	4
NKX2-3	10
NKX2-6	8
NKX2-8	14
NKX3-2	4
NKX6-1	4
NKX6-3	8
NLE1	17
NLRC3	16
NLRP11	19
NLRP3P	0
NLRP4	19
NLRP6	11
NLRP7	19
NLRP8	19
NLRP9	19
NMB	15
NMD3P1	7
NMD3P2	7
NME1-NME2	17
NME2P1	12
NME5	5
NME8	7
NMNAT1P2	1
NMRK1	9
NMS	2
NMT2	10
NOA1	4
NOD1	7
NOD2	16
NODAL	10
NOL6	9
NOL8P1	4
NOL9	1
NOP14	4
NOP14-AS1	4
NOP2	12
NOP56	20
NOS1AP	1
NOTCH4	6
NOTO	2
NOVA1-AS1	14
NOVA2	19
NOX1	0
NOXA1	9
NPAP1P3	10
NPAS3	14
NPAT	11
NPC1	18
NPC2	14
NPHP1	2
NPHP3-AS1	3
NPHP4	1
NPHS1	19
NPHS2	1
NPIPB1P	18
NPIPB9	16
NPIPP1	16
NPM1	5
NPM1P10	6
NPM1P12	7
NPM1P13	7
NPM1P19	20
NPM1P2	18
NPM1P23	3
NPM1P27	5
NPM1P34	0
NPM1P35	11
NPM1P36	6
NPM1P37	6
NPM1P42	15
NPM1P47	15
NPM1P8	0
NPPA	1
NPR3	5
NPRL2	3
NPS	10
NPTX1	17
NPTX2	7
NPY6R	5
NR1H2	19
NR1H3	11
NR2C2	3
NR2F6	19
NR4A3	9
NR5A1	9
NRAP	10
NRBF2P4	8
NRBF2P5	10
NRBP1	2
NRG2	5
NRG3	10
NRG3-AS1	10
NRGN	11
NRM	6
NRON	9
NRP2	2
NRSN1	6
NRTN	19
NSFP1	17
NSL1	1
NSMAF	8
NSMCE1	16
NSMCE4A	10
NSMF	9
NSRP1P1	1
NSUN2	5
NSUN5P2	7
NT5C	17
NT5E	6
NTAN1	16
NTF3	12
NTF6A	19
NTF6G	19
NTN1	17
NTN3	16
NTRK3-AS1	15
NTSR2	2
NUBP2	16
NUCB2	11
NUCKS1P1	1
NUDCD1	8
NUDT11	0
NUDT14	14
NUDT15	13
NUDT16P1	3
NUDT19P3	6
NUDT2	9
NUDT9	4
NUFIP1P	6
NUGGC	8
NUMA1	11
NUMBL	19
NUP153	6
NUP210	3
NUP210P3	3
NUP62	19
NUP62CL	0
NUP88	17
NUP98	11
NUPR1	16
NUS1P1	0
NUS1P2	13
NUS1P3	13
NUTM2B	10
NUTM2B-AS1	10
NUTM2D	10
NUTM2E	10
NUTM2HP	10
NWD2	4
NXF1	11
NXNL1	19
NXPE2P1	11
NXPH1	7
NXPH2	2
NXPH3	17
NXPH4	12
OARD1	6
OAS1	12
OAS2	12
OAS3	12
OASL	12
OAZ1	19
OBP2B	9
OCEL1	19
OCIAD1	4
OCIAD1-AS1	4
OCIAD2	4
OCRL	0
ODF3	11
ODF3L1	15
ODF4	17
OFCC1	6
OFD1P11Y	23
OFD1P6Y	23
OGFR	20
OGFRP1	22
OIP5	15
OIP5-AS1	15
OLFM1	9
OLFM2	19
OLFML2B	1
OLIG3	6
OMA1	1
OMP	11
OOEP	6
OOEP-AS1	6
OOSP1P2	17
OPA3	19
OPN1MW3	0
OPRM1	6
OR10A2	11
OR10A4	11
OR10A5	11
OR10A6	11
OR10AB1P	11
OR10C1	6
OR10G1P	14
OR10G3	14
OR10H5	19
OR10K1	1
OR10K2	1
OR10R1P	1
OR10R2	1
OR10R3P	1
OR10T1P	1
OR10T2	1
OR10X1	1
OR11L1	1
OR12D2	6
OR13G1	1
OR13Z1P	1
OR13Z3P	1
OR14A16	1
OR14C36	1
OR14K1	1
OR1B1	9
OR1C1	1
OR1D2	17
OR1S1	11
OR2A13P	7
OR2A14	7
OR2A3P	7
OR2AE1	7
OR2AG1	11
OR2AG2	11
OR2AJ1	1
OR2AK2	1
OR2AO1P	7
OR2B2	6
OR2B8P	6
OR2C3	1
OR2D2	11
OR2D3	11
OR2G2	1
OR2G3	1
OR2H1	6
OR2H2	6
OR2H5P	6
OR2K2	9
OR2L13	1
OR2L1P	1
OR2L2	1
OR2L3	1
OR2L5	1
OR2L6P	1
OR2L8	1
OR2L9P	1
OR2M1P	1
OR2M2	1
OR2M3	1
OR2M4	1
OR2M5	1
OR2M7	1
OR2S2	9
OR2T11	1
OR2T12	1
OR2T32P	1
OR2T33	1
OR2T8	1
OR2V1	5
OR2V2	5
OR2W3	1
OR2X1P	1
OR2Z1	19
OR3D1P	1
OR4A44P	11
OR4B1	11
OR4B2P	11
OR4C11	11
OR4C16	11
OR4C1P	11
OR4C2P	11
OR4C3	11
OR4C4P	11
OR4C5	11
OR4C6	11
OR4F15	15
OR4F16	1
OR4F17	19
OR4F1P	6
OR4F21	8
OR4F2P	11
OR4F6	15
OR4G1P	19
OR4G3P	19
OR4K12P	21
OR4K14	14
OR4K15	14
OR4K16P	14
OR4K7P	18
OR4K8P	18
OR4P4	11
OR4Q2	14
OR4S2	11
OR4X1	11
OR4X2	11
OR51A1P	11
OR51A2	11
OR51A3P	11
OR51A4	11
OR51A5P	11
OR51A6P	11
OR51A7	11
OR51A8P	11
OR51B2	11
OR51C4P	11
OR51E1	11
OR51F1	11
OR51F2	11
OR51F3P	11
OR51F4P	11
OR51F5P	11
OR51G1	11
OR51G2	11
OR51H1	11
OR51H2P	11
OR51L1	11
OR51N1P	11
OR51P1P	11
OR51S1	11
OR51T1	11
OR52A1	11
